,embedding_x,embedding_y
279,6.3788195,56.545086
280,12.408803,33.601597
281,14.52881,29.673595
282,-0.13934861,18.144295
283,1.3853396,57.729992
284,-17.83117,60.96263
285,18.06465,27.87904
286,-18.483181,40.253155
287,7.4924746,44.297985
288,48.850933,46.525543
289,11.838051,27.9802
290,36.6121,-63.84948
291,51.134716,40.641956
292,-26.037178,10.535097
293,0.80826753,68.11496
294,17.41516,27.915323
295,-32.853603,46.0318
296,41.966175,-61.498314
297,-31.158716,7.137446
298,21.686512,-17.903822
299,-13.961604,49.26659
300,45.361134,42.52397
301,-12.546137,47.68637
302,10.507738,26.657515
303,-17.260626,36.00779
304,-19.898739,22.828793
305,-21.664701,-41.7879
306,7.421283,35.259
307,54.20698,48.750866
308,51.11471,48.64322
309,26.402145,-60.165146
310,5.9992943,58.930264
311,9.209009,55.394676
312,15.520776,31.375664
313,1.9682008,-58.15039
314,-8.106445,2.3292234
315,-42.693726,47.32766
316,-54.911766,-35.250282
317,15.49356,30.715714
318,-0.9544523,77.476814
319,-1.3833259,28.622526
320,-36.034237,31.828175
321,-51.17532,-43.92818
322,13.107155,32.26714
323,-1.6228657,29.669273
324,16.562382,27.968782
325,-18.683079,-9.210017
326,19.045406,-19.939444
327,-31.879532,45.82313
328,9.361574,67.4464
329,8.485096,40.536877
330,-2.188928,58.446587
331,1.9050004,70.80296
332,-4.076604,32.728622
333,23.432865,-3.1057568
334,25.801428,-60.982197
335,42.950405,44.103844
336,0.057049613,20.551283
337,-40.542725,15.177757
338,-47.583576,57.72157
339,-0.25102228,29.058998
340,-12.842574,47.83811
341,1.6570631,55.620686
342,43.31507,43.596672
343,-32.454163,-1.5511477
344,-52.00237,54.44488
345,13.315493,37.968987
346,12.689098,33.672665
347,44.310616,44.258274
348,79.73959,-37.345654
349,5.705989,72.4599
350,79.52418,-37.63418
351,4.160923,75.43619
352,-36.44721,19.42266
353,-33.14107,30.38559
354,62.09343,-21.178232
355,-50.079006,-0.006356301
356,-62.934757,38.117073
357,43.687485,43.84613
358,-36.67461,19.894224
359,43.317352,43.59722
360,48.73805,46.088203
361,7.7860675,68.319466
362,55.470036,40.86076
363,-46.50529,50.747383
364,17.823004,30.41417
365,-24.936914,36.283848
366,16.341549,-85.09861
367,-26.349203,10.492987
368,7.709025,44.3459
369,-7.644906,-19.144503
370,-16.519,-42.394886
371,32.551426,-1.0002538
372,6.6706247,30.693642
373,-14.078354,47.426563
374,-2.0491548,-0.39225394
375,-9.757641,7.0927634
376,-0.25393528,84.270805
377,-20.033215,22.677074
378,10.13687,65.65174
379,43.320652,43.59739
380,-17.712963,23.471838
381,3.0482912,58.817375
382,11.827265,33.986324
383,51.586533,48.239307
384,-41.31942,15.000156
385,-17.900732,70.933914
386,10.565883,-39.953228
387,21.285954,-18.187096
388,-2.888765,37.953316
389,-24.940586,22.535923
390,-25.494577,39.56841
391,-15.300671,-55.440685
392,15.307895,29.684221
393,9.127745,28.785631
394,12.112623,7.608553
395,7.988618,39.39893
396,-18.031052,62.770454
397,44.150913,44.155087
398,-10.346141,46.863575
399,-2.352417,23.299177
400,36.599026,-66.108086
401,8.462176,67.94957
402,-17.326105,56.590454
403,-19.308334,20.962624
404,9.460359,40.63291
405,56.184956,-16.290335
406,43.563667,43.763218
407,22.9848,-7.3874927
408,-8.93512,-19.030119
409,-25.394547,7.4965763
410,-16.190578,71.71148
411,-33.4471,45.359436
412,9.568807,49.596222
413,-12.8712225,47.657616
414,-13.36573,49.951233
415,-17.730402,72.16859
416,55.292347,7.7288113
417,-11.140017,49.191097
418,-0.6523986,77.281136
419,80.25094,-37.434784
420,49.511517,10.501449
421,59.068035,45.772682
422,43.43298,43.66936
423,38.993416,-68.260506
424,10.818024,31.4971
425,36.465492,-67.29839
426,23.117403,33.50324
427,8.660825,55.705048
428,-29.40805,3.3985126
429,-6.0708613,-30.560936
430,43.030586,-46.806053
431,8.243376,30.036312
432,8.927794,55.135227
433,16.076368,31.955622
434,-3.7654965,3.676262
435,-52.602642,30.602129
436,-46.80901,-0.4748571
437,-1.8773539,58.567066
438,-19.124622,41.91514
439,4.1146517,68.259
440,27.49289,-76.7619
441,11.654129,39.244377
442,-51.003384,-41.216682
443,49.09513,45.921883
444,5.815685,67.549446
445,4.6621804,67.63157
446,-31.938723,42.663994
447,0.37590346,77.5735
448,8.468975,29.792788
449,-28.972984,11.392911
450,42.091244,2.959901
451,-27.935602,39.6362
452,-10.05495,49.511566
453,13.470625,38.330658
454,7.065762,67.56765
455,16.664038,28.927183
456,-7.5197124,-13.687455
457,44.80441,43.547813
458,-21.956663,26.234299
459,44.27132,43.078583
460,2.0015101,77.67679
461,-17.30545,35.25165
462,44.613804,43.38727
463,8.009713,59.642727
464,1.855061,71.16588
465,-31.047316,30.73853
466,-2.7660806,39.753414
467,44.430748,43.223064
468,-13.572617,53.066666
469,-1.8004462,-62.718456
470,-9.565488,-10.345567
471,44.27054,43.07851
472,79.85997,-37.755505
473,56.42602,49.453495
474,53.815258,48.11108
475,55.116547,48.89331
476,55.139458,48.903576
477,54.804,48.757584
478,56.109848,-8.927554
479,6.3297625,59.991604
480,44.786304,43.5423
481,45.811844,44.16266
482,48.530964,45.533638
483,-56.95435,34.61354
484,23.155472,33.562702
485,-39.27774,49.059265
486,79.17748,-37.48556
487,7.717346,39.499695
488,44.94209,42.014423
489,-56.803005,10.595804
490,1.9681355,59.317245
491,6.8494277,61.083294
492,6.287373,31.412762
493,-19.151253,41.982033
494,11.122622,64.34565
495,44.85288,41.86523
496,41.997337,-46.76073
497,17.280745,28.910769
498,5.497932,45.625706
499,45.363686,42.532288
500,7.582345,44.792294
501,-60.14517,8.696943
502,-10.125483,50.74821
503,-48.145153,55.220146
504,36.51198,-55.723408
505,7.822091,39.61772
506,-35.848335,20.118074
507,-7.4997234,6.0296054
508,46.2068,43.27619
509,0.048942346,67.33291
510,3.369641,70.9874
511,12.854535,36.052063
512,-7.7961764,6.9759073
513,1.2669802,59.828163
514,-6.78558,2.7781422
515,-2.2114131,31.65382
516,60.389584,-19.689455
517,10.540608,55.072063
518,45.194332,42.3391
519,12.152224,35.09171
520,13.027709,28.31217
521,52.094242,46.279068
522,15.615609,26.303278
523,16.731373,30.885971
524,-31.315437,28.932775
525,9.582597,48.32909
526,55.90821,1.5491959
527,-40.082783,49.064137
528,10.633736,-39.97492
529,0.17595352,60.315548
530,-20.115234,36.220543
531,57.062817,-21.066755
532,-6.1146894,-6.845744
533,-52.864258,-43.95779
534,-28.777061,8.539737
535,-58.945797,37.12194
536,1.8580244,59.4685
537,5.9713964,-33.438923
538,-50.83345,31.661852
539,8.323564,66.158035
540,-24.223724,-18.288393
541,-9.90986,51.809254
542,-55.60179,32.200882
543,2.7689738,75.58396
544,45.056156,42.174755
545,45.671017,42.864815
546,8.919676,40.988316
547,7.7477884,56.2811
548,4.3500953,-27.105501
549,-20.617203,17.736149
550,79.72219,-37.862022
551,14.385807,28.452457
552,10.542923,-39.89547
553,-15.857612,60.973045
554,-52.51081,-45.010494
555,-0.8933048,4.5064073
556,44.776726,41.80986
557,-22.274572,80.139786
558,-1.6246642,62.037525
559,9.462571,62.53707
560,-13.802038,52.11996
561,46.016647,43.147724
562,-11.550844,-60.60989
563,66.74958,10.465168
564,49.26603,9.996398
565,20.837233,-6.828491
566,-29.142996,10.832314
567,45.36447,42.530315
568,-4.005319,23.594912
569,-61.951572,29.56895
570,57.337433,-0.70017445
571,46.386173,43.389816
572,-1.4250796,29.18413
573,-50.064533,58.40647
574,-2.0814183,40.49201
575,-10.129933,51.219963
576,-17.231947,59.549866
577,-16.499777,23.91658
578,-10.356142,51.180733
579,-13.915982,57.81517
580,-1.5015045,-61.164574
581,46.20332,41.86137
582,30.840714,-5.0140524
583,-45.96581,29.590618
584,-0.39418602,67.69065
585,13.180375,34.359318
586,-18.163082,24.990295
587,-24.139921,18.699085
588,12.948673,36.953915
589,-52.90209,-44.829082
590,6.10133,44.53998
591,14.663155,-87.59231
592,-1.2283049,65.90318
593,47.29872,43.046436
594,47.595047,43.28209
595,-32.042915,46.036987
596,-1.3677257,59.60757
597,-21.872602,67.999115
598,47.992207,43.534992
599,-13.013434,55.098522
600,-51.84546,59.74183
601,47.137806,42.886013
602,-4.680326,86.72335
603,-8.859292,-58.061954
604,-15.973204,72.08737
605,57.524506,6.4946513
606,-51.247196,-46.65019
607,53.914856,47.315807
608,-60.247288,7.4410744
609,5.0965176,-45.477
610,45.93517,41.546513
611,45.75894,41.380154
612,41.826427,-27.555853
613,13.986646,36.302044
614,7.1813245,50.255123
615,-47.728344,54.777195
616,45.658844,41.232468
617,-44.70825,17.332462
618,1.4713315,37.84319
619,-30.412846,7.9990625
620,-28.105768,6.1434774
621,47.30686,43.0514
622,53.75016,47.067516
623,-62.88278,31.099154
624,80.165565,-37.58244
625,-52.03369,-2.154632
626,10.614866,59.248245
627,-17.435768,35.182697
628,-40.85951,52.040672
629,-16.228148,-72.77837
630,48.828846,11.534837
631,-50.30978,34.69938
632,39.52808,-55.251633
633,65.10733,10.973492
634,-15.702516,72.31291
635,52.065914,40.362186
636,9.981026,48.587013
637,45.935898,41.54328
638,38.549263,5.1891346
639,3.917993,81.296295
640,62.188316,42.793316
641,-19.047052,75.201225
642,-28.194693,11.9679365
643,56.45836,-11.004779
644,5.9591513,73.01134
645,47.98714,43.53389
646,-24.015553,26.28729
647,-30.153273,8.830673
648,-21.52006,36.48047
649,-10.128393,0.3621248
650,0.38669237,-35.675735
651,-42.465565,3.085579
652,45.77645,41.365063
653,-6.2041197,-6.9358554
654,55.38495,8.224166
655,55.041027,48.668354
656,55.089325,48.697277
657,-37.821957,-71.72942
658,55.246696,48.792164
659,48.381397,43.78567
660,-36.209885,19.23261
661,8.113161,34.304623
662,-4.26549,40.224567
663,7.7816343,41.8301
664,16.838774,28.730316
665,15.460593,30.61758
666,13.566303,32.41712
667,-1.2366557,26.682922
668,79.16784,-37.787464
669,-29.977139,8.772628
670,-51.933376,-1.7684969
671,6.1862707,41.56498
672,-1.837849,40.144917
673,51.577698,44.102654
674,49.570137,11.298181
675,46.363533,40.899082
676,-24.456087,22.699862
677,-16.40099,41.83874
678,-11.661539,47.883575
679,51.792263,44.22593
680,37.11555,-66.83059
681,52.405754,44.845833
682,-55.21616,38.817642
683,-10.306425,-35.824635
684,-55.152412,-36.736885
685,-53.718624,16.430317
686,-17.762012,64.8204
687,2.3503869,13.176755
688,-22.318941,10.847401
689,31.864252,-4.679236
690,10.911645,57.2732
691,-1.7897037,23.902136
692,0.28253192,68.02368
693,-17.011692,-3.385971
694,38.961136,-67.482445
695,47.88482,42.82948
696,52.597603,45.10325
697,-12.047173,49.88958
698,62.50933,-20.292849
699,-4.9673386,23.344872
700,10.738102,27.337385
701,79.875305,-37.835114
702,56.564785,49.4443
703,46.53003,41.078083
704,6.237944,44.362534
705,-1.0499709,62.431633
706,46.84739,41.419952
707,-27.048777,38.48886
708,-36.0119,17.232046
709,-21.346798,76.845146
710,54.33225,46.3563
711,53.19839,44.42072
712,11.956174,29.293304
713,20.7793,25.864277
714,12.025538,-39.921726
715,52.20344,40.31228
716,-14.704918,51.373795
717,-16.362776,41.842537
718,-14.557066,51.129707
719,-1.5478201,19.689478
720,-24.349943,14.596684
721,19.375109,-5.51926
722,-27.820683,4.2422886
723,-34.923195,-62.598137
724,33.41396,-5.0358033
725,12.66548,33.960693
726,-1.5773973,25.348316
727,-17.577917,58.4682
728,17.89845,27.882986
729,14.232823,25.047287
730,52.690083,42.996376
731,52.930607,44.03044
732,59.114254,-6.9709215
733,53.251827,38.082787
734,52.690586,43.09858
735,0.39914387,27.669138
736,-17.244387,78.12482
737,-4.478444,88.30194
738,3.2579088,74.660866
739,21.734856,25.906206
740,12.917877,-16.644636
741,53.309063,37.53243
742,2.454774,36.66674
743,78.68004,-37.73055
744,8.344415,29.69804
745,-0.48590338,67.98744
746,53.85105,37.970657
747,35.72441,8.964781
748,-13.767114,51.981644
749,-0.7769861,23.553783
750,78.51666,-37.728928
751,-10.8944235,49.29284
752,-20.631836,13.147508
753,10.440962,58.238995
754,-9.127558,51.6686
755,39.448093,11.305736
756,-38.018257,-67.4076
757,-32.497646,29.257053
758,15.367195,27.69364
759,53.86422,37.924297
760,10.463988,30.477118
761,9.70589,28.165985
762,56.00693,1.4874033
763,-24.415466,22.5755
764,54.275715,45.34923
765,-10.550133,5.8054085
766,17.86509,27.868156
767,-10.482533,-39.611866
768,53.887844,37.779495
769,-3.0469007,32.316994
770,-11.287532,52.511925
771,53.998592,37.314796
772,35.951664,-59.220116
773,-10.86015,-53.270294
774,-28.75564,40.348736
775,3.7501614,-27.166674
776,17.205484,30.96483
777,53.889267,37.763287
778,-19.522257,65.98789
779,-41.92505,-63.434845
780,53.914463,39.76048
781,-0.90399843,28.48963
782,-46.747215,-4.544923
783,27.898499,-7.567476
784,54.733482,37.49285
785,44.626907,-57.16059
786,-40.53414,-65.127304
787,54.44358,40.298317
788,10.052775,47.49884
789,-32.521324,29.753056
790,-23.402544,-12.439294
791,-28.728415,46.196644
792,-20.12822,19.008627
793,54.7921,37.185455
794,65.47425,-1.3548211
795,-19.484514,-49.317642
796,54.583515,38.40834
797,3.24299,37.978745
798,-45.864437,28.85346
799,3.1659555,70.80144
800,55.99936,10.9459505
801,54.49906,42.05487
802,-16.24846,24.320784
803,8.937356,69.87754
804,-32.99794,22.261448
805,11.302912,63.61032
806,54.483513,39.7209
807,4.0604677,68.31749
808,-10.539448,6.035305
809,24.796534,28.396381
810,-45.044388,15.128828
811,12.579972,33.85852
812,-13.1702385,57.114456
813,-38.693867,31.914675
814,-1.1457826,58.014244
815,-3.9625912,4.874335
816,4.398518,-37.27385
817,50.96885,7.0238543
818,-21.83638,72.991066
819,-49.096325,53.983532
820,54.79208,37.18555
821,42.251198,-47.160473
822,-2.981655,22.979958
823,-1.1653023,24.915718
824,56.721325,49.421238
825,10.104545,68.59543
826,54.510975,45.42888
827,54.37501,44.80145
828,54.91011,46.513893
829,54.298695,44.2665
830,54.791702,37.1874
831,-46.016987,30.385155
832,9.140151,56.68905
833,-7.513022,45.159184
834,11.128274,57.95784
835,-51.431007,-0.076808155
836,-21.955208,71.59694
837,61.97736,-0.39272872
838,3.8225114,81.70202
839,-13.952612,-48.285095
840,8.761931,45.202538
841,-55.139126,-34.914326
842,-35.817142,27.192608
843,-36.741573,17.846855
844,10.251975,-16.994923
845,55.50592,38.66936
846,11.79875,36.933994
847,-16.042126,24.071873
848,-37.0748,19.92665
849,56.482006,-21.689798
850,8.493102,59.69587
851,-21.506737,81.56049
852,68.681625,1.3722879
853,-34.941387,-63.708538
854,-6.400957,-12.1802845
855,55.71965,37.184402
856,32.202698,1.4235808
857,-0.9792576,82.66409
858,-51.861347,35.12806
859,54.699913,43.91711
860,55.61707,37.889965
861,-39.4367,14.465523
862,49.52965,4.6791415
863,7.600089,9.213526
864,-7.5162888,-2.3638487
865,17.97742,-81.65867
866,56.69735,-14.911399
867,-42.576664,6.203956
868,-0.5798659,29.674423
869,55.67147,37.520176
870,5.0460796,-27.754017
871,4.414913,59.393288
872,55.718536,37.18706
873,3.5560803,38.825623
874,-23.052277,15.957437
875,-64.57533,31.579462
876,-44.377155,16.240248
877,-13.319368,54.8074
878,55.671448,37.520287
879,-25.974543,-15.122778
880,55.49201,38.80301
881,50.648457,8.801339
882,56.398144,39.004055
883,-18.105574,35.238884
884,56.65268,37.377163
885,-2.6914015,1.2753795
886,7.967396,67.12301
887,5.759019,67.126915
888,-38.01023,-65.32999
889,-61.483738,9.21291
890,-2.719878,61.812794
891,-56.078876,-31.404188
892,-12.73186,2.3593333
893,-2.7542248,31.993843
894,-28.462433,46.666504
895,1.7367659,56.592815
896,-12.407565,4.055986
897,57.962803,1.3139064
898,-34.090816,30.47263
899,8.385197,-18.561743
900,9.685805,36.44908
901,-20.563398,61.875465
902,-36.139397,19.90029
903,50.350338,11.022093
904,10.599024,60.12284
905,-17.328304,62.375328
906,55.769894,41.51746
907,8.483425,65.80946
908,56.63628,37.540962
909,7.8036785,-41.57972
910,-13.887381,57.7983
911,56.453007,38.76874
912,55.597614,42.2689
913,-9.0353,48.28425
914,-28.251713,46.313164
915,10.195476,54.68497
916,10.209665,57.438625
917,-3.9352384,3.2004511
918,-10.262979,-0.030558493
919,55.677784,41.859177
920,-47.357906,29.081663
921,56.652607,37.377575
922,7.1043315,56.2319
923,-50.971893,-42.88657
924,-17.058401,-77.11646
925,56.58462,37.919502
926,55.578392,42.363
927,59.90282,-14.171448
928,5.9141746,59.45831
929,9.405441,63.783676
930,6.5610576,56.74614
931,-2.7244194,25.964005
932,52.748814,11.30408
933,56.069725,40.332935
934,-2.4865193,56.866856
935,-25.79877,38.98573
936,-20.658361,25.950409
937,-1.3708849,-33.254616
938,-21.772594,71.47597
939,-44.719345,-57.63892
940,55.919685,40.854446
941,4.21187,-36.791386
942,64.016754,-9.091405
943,34.05536,-66.50005
944,62.938416,-20.573606
945,56.611275,37.729637
946,-10.457116,-52.524525
947,9.8649235,30.958336
948,-15.705212,70.92424
949,-2.6643975,57.873272
950,-8.192287,-1.7676984
951,55.916744,42.268063
952,57.21017,39.055946
953,10.687791,66.371445
954,24.703,26.694786
955,-17.145536,-40.860992
956,8.600859,48.38195
957,11.028388,35.250412
958,-3.1105895,86.638824
959,-44.926514,19.130785
960,57.449627,38.07335
961,57.25645,38.910065
962,-41.87321,32.38071
963,-18.659641,-4.832255
964,57.447624,38.093643
965,9.498264,-40.71955
966,57.142906,39.23408
967,78.31375,-37.92614
968,-60.269535,13.169257
969,78.05085,-37.917362
970,78.92787,-37.987473
971,18.944145,-36.989494
972,57.485893,37.632954
973,1.6683116,38.308144
974,5.141094,31.561403
975,57.468407,37.909496
976,78.1037,-37.921833
977,78.26674,-37.92632
978,-28.438185,41.61948
979,57.36321,38.553204
980,56.11322,41.616726
981,-7.568166,-6.6831307
982,-10.587913,47.47477
983,11.227537,7.3514833
984,33.03338,-67.196335
985,14.608009,24.598246
986,-3.8266032,40.793354
987,61.90483,42.2956
988,62.90487,40.19011
989,63.107548,39.931446
990,63.300488,39.71553
991,62.392807,41.097626
992,63.386078,39.62412
993,-16.467127,-1.0778614
994,36.112698,-61.634396
995,23.175089,33.50186
996,73.493774,-38.84056
997,63.109207,41.417637
998,-50.34221,1.0115093
999,59.606422,-13.694339
1000,64.18857,39.9849
1001,-3.5839422,33.736675
1002,-0.89661515,83.3935
1003,-3.765311,87.138756
1004,-9.45983,-37.92307
1005,42.59462,10.172933
1006,-57.875546,36.080452
1007,73.41575,-38.843987
1008,1.440043,75.82571
1009,-20.170504,35.40992
1010,-13.562479,60.96749
1011,73.28751,-38.833508
1012,64.185684,40.003017
1013,59.662987,45.27077
1014,63.821182,40.43922
1015,63.462173,40.88499
1016,62.04634,42.98981
1017,64.18569,40.00302
1018,64.185974,40.002747
1019,10.595808,29.574526
1020,65.112854,40.465458
1021,9.028193,62.790474
1022,-22.388008,9.3182955
1023,57.917793,47.058975
1024,64.89272,40.705425
1025,64.8968,40.702217
1026,65.10941,40.469215
1027,0.3335552,84.78396
1028,57.766464,47.250607
1029,-16.18846,78.13542
1030,-3.6774926,86.98819
1031,-62.184814,8.867747
1032,59.65719,45.34675
1033,64.89302,40.705162
1034,-9.614245,-13.12452
1035,63.576344,42.0827
1036,64.89302,40.705162
1037,60.028988,45.045757
1038,58.86442,46.03326
1039,58.031467,46.925232
1040,58.392853,46.51341
1041,58.961933,45.941345
1042,59.240814,45.692074
1043,60.494884,44.68235
1044,60.784164,44.456284
1045,61.583107,43.811115
1046,60.24527,44.875942
1047,61.13524,44.176456
1048,62.556488,43.01044
1049,63.574062,42.085354
1050,64.31447,41.321877
1051,57.007595,49.447117
1052,65.112526,40.465763
1053,63.037735,42.58255
1054,63.709255,41.94532
1055,65.112526,40.465763
1056,65.10916,40.46945
1057,18.47636,-35.48358
1058,7.6579375,42.488583
1059,-17.646317,78.7079
1060,-42.66494,32.00948
1061,65.50452,41.462242
1062,65.34751,41.6334
1063,-32.939148,22.093586
1064,39.96138,-68.67433
1065,-35.714844,-65.44828
1066,65.65885,41.304005
1067,-11.714112,-42.336575
1068,66.18687,41.815212
1069,-27.941523,-18.924679
1070,65.5298,42.5312
1071,-60.166637,12.313428
1072,65.53263,42.52515
1073,65.81978,42.243626
1074,59.78719,45.331177
1075,-33.308056,-64.95336
1076,78.6919,-38.205265
1077,-33.09972,-3.8847606
1078,66.06337,41.982605
1079,63.331966,43.56834
1080,66.06322,41.982758
